bio1,bio12,tconmean,lenferr,lenroadr,urbr,popdi,numazr,redre,coorx,coory,fnat,frob,nocom,noreg,areagis_ha,popde,shdi
12.36666667,746.6666667,20.7,0,2.403894554,0.011952191,0.727586207,2.63,11000,425701,4978485,0,0.382393343,Cortandone,Piemonte,502.3142979,57,0.916604888
12.2,766.5,20.75,0.214683219,3.307113801,0.024663677,0.079584775,6.12,9840,428085,4985316,0,0.273511147,Cortanze,Piemonte,447.6574592,60,1.077512104
12.3,752,20.7,0,2.503604713,0.289296046,0.603833866,3.7,9814,425193,4980868,0,0.364965693,Cortazzone,Piemonte,1033.325964,61,1.014057131
12.675,826.5,19.55,0,2.203017357,0.047449585,0.649647887,2.69,9321,449841,4964294,0,0.342250813,Cortiglione,Piemonte,842.5405645,67,1.130810795
12.6,730,20.2,0.049899482,1.766118708,0.14541387,0.456344587,3.26,11535,433897,4967418,0,0.116219581,Revigliasco d'Asti,Piemonte,883.4973663,97,1.574785373
12.43333333,742.6666667,20.8,0,2.293370426,0.027863777,0.809651475,5.2,10885,422435,4978066,0,0.244799053,Roatto,Piemonte,641.7078178,60,1.273013365
11.7,802,20.6,0,3.351207233,0.172697368,0.59252669,7.36,9782,429476,4995180,0,0.175427938,Robella,Piemonte,1218.04873,45,1.324813689
12.88461538,937.2307692,19.59230769,0.235240947,3.094576827,0.083795048,0.063180318,18.1,13109,471935,4972912,0,0.008749018,Alessandria,Piemonte,20356.56579,444,0.874191255
12.075,798.5,20.475,0.144598101,3.609009029,0.021406728,0.201765448,7.95,9604,437653,4987797,0,0.107046235,Alfiano Natta,Piemonte,1315.884993,60,1.088292141
12.3,762,20.6,0.238041049,2.49713413,0.375234522,0.598360656,4.73,10938,432331,4981669,0,0.291514624,Cossombrato,Piemonte,539.86691,92,1.075788276
12.55,729.5,19.9,0.191486241,2.438112012,0.0339121,0.349200952,3.49,9062,434961,4959394,0,0.062141341,Costigliole d'Asti,Piemonte,3694.319863,162,1.070700694
12.125,774.25,20.75,0.285666081,4.059388452,0.043731778,0.293762575,7.71,9045,428384,4987955,0,0.215397373,Cunico,Piemonte,675.3105465,72,1.109629594
12.43333333,733.6666667,20.73333333,0.25916029,1.965774662,0.128865979,0.253731343,5.77,9949,419646,4974568,0,0.194346379,Dusino San Michele,Piemonte,1192.506534,82,1.518594455
12.5,776,19.9,0,1.58771283,0.103011094,0.505844846,3.16,10583,443808,4968040,0,0.494973374,Rocca d'Arazzo,Piemonte,1256.313149,75,0.937312054
11.13333333,826.6666667,17.93333333,0,2.42305816,0,0.877126654,6.21,8969,443324,4938192,0.43,0.028773259,Roccaverano,Piemonte,2998.269587,16,1.521809401
12.2,809.25,19,0,2.151983249,0.017879949,0.657635468,2.85,7447,448047,4950359,0,0.199089018,Rocchetta Palafea,Piemonte,783.7683,51,1.024999481
12,865,18.8,0.419178236,2.376477541,0.289495451,0.48346056,3.5,8229,456687,4952384,0,0.158210177,Alice Bel Colle,Piemonte,1221.345017,65,0.906155334
12.2,708,20.4,0,2.858925142,0.291457286,0.632043449,3.27,9668,420417,4969318,0,0.400545703,Ferrere,Piemonte,1392.702245,111,0.833972896
12.25,850.25,19,0,3.016244169,0.031210986,0.381918819,4.14,8758,453452,4955063,0,0.089741697,Fontanile,Piemonte,812.9981381,71,0.712299586
12.3,773,20.5,0,2.542785159,0.013736264,0.734782609,5.92,9981,435031,4982804,0,0.354589292,Frinco,Piemonte,721.6813135,103,1.373077329
12.15,812.5,20.275,0,3.152214001,0.116086235,0.014729951,11.48,8442,444487,4983406,0,0.016133689,Grana,Piemonte,588.8282655,104,0.673234149
12.65,808,19.75,0,1.875409018,0.015586035,0.331205674,5.24,10730,448420,4967352,0.07,0.330792098,Rocchetta Tanaro,Piemonte,1591.085033,91,1.45209194
12.56666667,712,20.36666667,0,1.850716661,0.208246564,0.350826555,4.35,9182,425070,4966217,0,0.186889959,San Damiano d'Asti,Piemonte,4786.55838,167,1.588520852
12.625,806.5,19.65,0,1.811447811,0.08411215,0.553125,3.51,9807,447207,4964821,0,0.375104175,Belveglio,Piemonte,527.957772,62,1.488601168
11.8,803,20.8,0,2.061680829,0.002695418,0.384236453,3.63,8748,417495,4994764,0.12,0.287838758,Berzano di San Pietro,Piemonte,734.2989355,59,1.013373814
12.6,862.6,19.22,0.340658723,1.287683078,0.050054407,0.216,5.69,10204,456277,4960525,0.18,0.214980676,Bruno,Piemonte,890.0800554,41,1.602136566
12.1,825,20.3,0,2.941593821,0.037356322,0.272300469,8.23,11160,445500,4987229,0.1,0.080222687,Grazzano Badoglio,Piemonte,1047.210597,63,0.510122191
12.65,825.5,19.45,0.142750859,1.576386439,0.143884892,0.437223043,4.48,10012,451604,4962537,0.11,0.26128663,Incisa Scapaccino,Piemonte,2070.369602,101,1.552799567
11.8,782,18.4,0,2.934027651,0.00166113,0.842857143,4.5,7075,439624,4939803,0.33,0.047725166,San Giorgio Scarampi,Piemonte,614.7749444,20,0.941514133
12.7,721.3333333,20.16666667,0,1.678194236,0.04076087,0.536931818,3.69,9569,430081,4963752,0,0.075138014,San Martino Alfieri,Piemonte,720.938877,97,0.802017146
12.6,783.5,19.375,0,2.679878694,0.261538462,0.795454545,3.07,8969,444644,4956020,0,0.010553708,San Marzano Oliveto,Piemonte,968.3782126,109,0.071762342
12.4,739,20.8,0.323342589,1.966627393,0.020117351,0.330500472,4.05,12518,419598,4978094,0,0.283180696,San Paolo Solbrito,Piemonte,1186.909019,94,1.548068462
12.2,799,20.3,0,2.064730776,0.041431262,0.257456829,5.03,10179,442919,4979533,0,0.185770973,Scurzolengo,Piemonte,534.2612195,116,1.033014975
12.3,848,20.1,0,2.67892085,1,0.30625,9.1,9304,451025,4981497,0,0.156585452,Altavilla Monferrato,Piemonte,1132.803536,45,0.961284068
11.94,799,18.66,0,1.32358841,0.222929936,0.642780749,4.3,9048,443968,4945194,0.06,0.059319507,Bubbio,Piemonte,1576.210307,58,1.595823065
12.1,773,21,0,1.695993673,0.010095643,0.207915832,8.65,9298,417582,4984181,0,0.111315811,Buttigliera d'Asti,Piemonte,1916.078652,115,1.401309025
12.5,732,19.9,0.323213106,2.561694435,0.29455081,0.217540421,4.02,9795,435136,4963945,0,0.070105017,Isola d'Asti,Piemonte,1350.261696,153,1.471009195
11.8,782,18.9,0,1.798308183,0.005167959,0.907894737,3.99,7425,441053,4946671,0.23,0.076501663,Loazzolo,Piemonte,1482.19049,23,1.568349934
12.5,888,18.96666667,0,1.583593645,0.024444444,0.228013029,2.84,10378,459013,4956695,0.17,0.194929011,Maranzana,Piemonte,437.394558,70,1.173595293
12.175,812.75,18.75,0,1.789024383,0.010613208,0.775438596,3.96,6764,447592,4946610,0.22,0.134519539,Sessame,Piemonte,844.7117301,33,1.281352757
12.3,752,20.6,0.185042599,1.845304645,0.081081081,0.275605214,4.14,10133,430008,4978782,0.14,0.232530986,Settime,Piemonte,668.0404337,84,1.294316009
12.25,759.75,20.7,0,2.127350903,0.051428571,0.207407407,4.84,9736,427229,4983012,0,0.352012195,Soglio,Piemonte,328.0000271,47,0.693854839
11.7,1042,19.1,0,2.360937574,0.005695688,0.764285714,6.8,9525,497699,4962055,0.29,0.005687436,Avolasca,Piemonte,1223.751352,24,1.094355746
12.5,807,19.2,0.313916764,2.442596758,0.340659341,0.648752399,3.31,9398,447440,4953717,0,0.126653843,Calamandrana,Piemonte,1278.837035,129,1.441515574
12.3,796,20.5,0.024874714,2.703149525,0.035550459,0.393314367,10.92,10736,441037,4983540,0,0.02621855,Calliano,Piemonte,1729.308342,83,0.581074285
12.3,796,20.5,0.024874714,2.703149525,0.035550459,0.393314367,10.92,10736,441037,4983540,0,0.02621855,Calliano,Piemonte,1729.308342,120,0.581074285
12.4,750,19.4,0.221044261,2.37638333,0.004450095,0.799841772,3.4,9075,439443,4954931,0,0.056793234,Calosso,Piemonte,1571.486238,83,0.783456075
12.6,740,20.8,0,2.902857226,0.010288066,0.846368715,2.95,11530,424140,4976894,0,0.276502,Maretto,Piemonte,492.5076502,76,1.097639513
12.6,774,19.5,0,3.113281181,0,0.683291771,3.22,8723,442384,4957069,0,0.008952853,Moasca,Piemonte,415.5141909,102,0
12.2,819,18.1,0.351696744,1.682525914,0.004081633,0.617100372,6.82,8433,446845,4936067,0.55,0.103655885,Mombaldone,Piemonte,1195.875436,21,1.552335233
12.6,730.5,20.55,0.317622255,2.328780121,0.001862197,0.742056075,4.39,11116,427732,4970501,0,0.322771184,Tigliole,Piemonte,1611.726383,104,1.173674499
12.3,786,20.6,0.075016607,3.294678301,0.044030483,0.157126824,12.12,9115,436131,4985551,0,0.008953349,Tonco,Piemonte,1178.329759,76,0.332964139
11.8,804.5,20.725,0,1.962934696,0.003610108,0.640625,4.75,9575,421496,4996515,0.5,0.359808407,Tonengo,Piemonte,559.5176769,35,0.872321644
11.1,1078.666667,18,0.468725636,1.612239954,0.04880137,0.067302689,5.46,11018,491202,4946337,0.27,0.082486989,Arquata Scrivia,Piemonte,2924.338023,250,1.352128659
12.35,753.5,20.65,0,1.614337678,0.02690583,0.497975709,2.55,8496,428083,4981529,0,0.39130624,Camerano Casasco,Piemonte,689.2314366,75,0.7789198
12.5,770,19.3,0.187771944,2.879329998,0.551314673,0.167546432,2.68,11276,443210,4952314,0,0.141367155,Canelli,Piemonte,2343.261399,437,1.274082849
12.45,870,19.1,0.220717432,2.237773078,0.101763908,0.447119518,4.32,9287,456436,4958314,0.05,0.174875319,Mombaruzzo,Piemonte,2239.70685,53,1.182302776
12.575,785.5,19.75,0,2.024677143,0.395070423,0.434056007,2.89,9190,444341,4963956,0,0.345451479,Mombercelli,Piemonte,1423.207372,160,1.590303542
12.66666667,808.3333333,19.46666667,0,2.584718369,0.004310345,0.493288591,2.12,9106,448076,4961010,0,0.436500767,Vaglio Serra,Piemonte,475.9881743,63,1.031857401
12.35,728,20.65,0,2.087244764,0.622582096,0.343515038,6.71,9664,417454,4971415,0,0.184442539,Valfenera,Piemonte,2203.828048,102,1.572322837
11.9,774,18.7,0,2.804864583,0.005208333,0.68879056,3.81,8322,438639,4942154,0.31,0.045824314,Vesime,Piemonte,1316.547433,51,1.648700226
12.25,757.5,20.8,0,2.5134355,0.323232323,0.138576779,4.01,8672,425122,4983613,0.67,0.300950848,Viale,Piemonte,397.5375356,68,0.582280608
12.5,724,20.6,0.069568009,2.670900935,0.002047083,0.755661502,2.6,10574,423260,4972129,0,0.333347049,Cantarana,Piemonte,972.1386634,88,1.333190891
12.3,765,20.9,0,2.38851422,0.039370079,0.669902913,2.08,9455,421972,4984192,0,0.57433007,Capriglio,Piemonte,505.6496358,61,0.809228994
12.1,841,20.1,0,2.499411398,0.100873709,0.050946143,11.83,9519,447646,4984804,0,0.011780519,Casorzo,Piemonte,1264.797701,52,0.723053741
12.5,739,20.6,0,2.251977432,0.003293085,0.733183857,2.82,10260,427228,4976293,0.12,0.266958641,Monale,Piemonte,911.0379548,104,1.182552239
12.3,804,18.7,0,1.976091334,0.01130742,0.410309278,4.15,9121,446627,4943109,0.14,0.064277016,Monastero Bormida,Piemonte,1420.574371,69,1.572947917
12.3,833,20.1,0,3.126486358,0.07315289,0.334995015,5.22,10321,449923,4979364,0,0.26557235,Viarigi,Piemonte,1362.19278,72,1.232268823
12.6,754.4,19.94,0.313744369,3.03192057,0.123123123,0.453219927,1.88,8993,439017,4964884,0,0.167383135,Vigliano d'Asti,Piemonte,665.2960987,124,1.132494752
12.8,981,18.85,0,2.772152978,0.015768725,0.104375329,9.05,11379,477350,4957137,0,0.03679763,Basaluzzo,Piemonte,1505.260018,127,1.119182783
11.78333333,1002.166667,17.8,0.428832649,1.888106197,0.004555809,0.714285714,2.2,11572,473832,4939171,0.67,0.142316654,Belforte Monferrato,Piemonte,832.5815744,49,1.570621479
12,798,18.9,0,2.110064524,0.060631939,0.591216216,2.97,8191,445437,4949015,0.15,0.193840748,Cassinasco,Piemonte,1183.911534,55,1.389870298
12.75,719.5,19.9,0.399056263,2.763399608,0.093589144,0.371326559,3.38,9506,432207,4956361,0,0.046668645,Castagnole delle Lanze,Piemonte,2156.479228,174,1.458930687
12.03333333,817,20.36666667,0.30485741,3.442217556,0.133069083,0.263253012,7.72,10542,442636,4988834,0,0.071333448,Moncalvo,Piemonte,1742.101487,188,0.706514485
12.5,733.6,20.68,0.303812699,3.689549063,0,0.235554045,4.04,10549,423935,4974401,0,0.180499697,Villafranca d'Asti,Piemonte,1287.981595,236,1.481031313
12.35,751.5,20.9,0.112055457,1.778753854,0.165638348,0.175959296,9.73,11270,415972,4978107,0,0.046326404,Villanova d'Asti,Piemonte,4194.799735,119,0.825889181
12.4,809,20.1,0,1.290499564,0.10428737,0.146677472,5.39,10197,445086,4978071,0,0.336319171,Castagnole Monferrato,Piemonte,1733.738269,72,1.376389891
12,839,18.9,0,2.28389787,0.015806988,0.753488372,4.36,7989,450675,4952882,0,0.120559424,Castel Boglione,Piemonte,1186.219013,54,1.00462516
11.85,791.5,20.9,0,2.101884533,0.000696379,0.65351418,4.78,11695,415104,4991349,0.08,0.270351941,Moncucco Torinese,Piemonte,1432.914719,57,1.23481726
12.6,760,20,0.270934395,2.441289053,0.170623145,0.455375254,3.08,10179,438823,4966526,0,0.242275711,Mongardino,Piemonte,685.5036592,147,0.608606843
12.4,776,20.6,0,3.32515322,0.043189369,0.1015625,7.37,11367,432685,4983573,0,0.178886205,Villa San Secondo,Piemonte,612.6791177,64,0.82400458
12.6,795,19.6,0,1.460979738,0.055853921,0.405444126,2.41,8347,446105,4961773,0,0.338907854,Vinchio,Piemonte,928.6293573,71,1.394486536
12.8,858,19.4,0.178696473,1.700349299,0.069172932,0.189542484,8.65,10649,456505,4964002,0,0.148760761,Bergamasco,Piemonte,1343.973706,56,1.206849307
12.175,1018.75,19.45,0,3.536039988,0.020618557,0.795454545,6.06,6841,496366,4969118,0,0.029749948,Berzano di Tortona,Piemonte,288.7382025,53,1.079782444
12.5,788,20.4,0.246184372,2.145746784,0.028542814,0.346339651,5.4,11131,437194,4980879,0,0.283660476,Castell'Alfero,Piemonte,2008.814446,137,1.412777662
12.5,735,20.575,0,1.658209536,0.239631336,0.721649485,1.85,13163,426739,4974527,0,0.225362623,Castellero,Piemonte,428.8202489,68,0.682755064
12.075,843,18.75,0,2.002970581,0.01056338,0.761904762,4.19,7665,451761,4949800,0.11,0.235308587,Montabone,Piemonte,853.7331741,42,1.334626963
12.3,749,20.8,0,1.890368274,0.001373626,0.644539615,3.83,11777,422412,4981773,0,0.389025316,Montafia,Piemonte,1449.696252,68,1.000864579
12.575,775.25,19.8,0,2.083519875,0.022522523,0.418604651,2.03,10409,442067,4964479,0,0.429583409,Montaldo Scarampi,Piemonte,663.4772138,106,1.196465553
12.1,784,20.8,0.220879879,3.567614265,0.05037037,0.394390384,12.29,10649,429727,4989838,0,0.050006701,Montiglio Monferrato,Piemonte,2686.243549,63,0.966150723
11.8,825,18.7,0.224665147,1.891358849,0.005665722,0.384881708,3.87,9254,450436,4946520,0.22,0.080296244,Bistagno,Piemonte,1759.36241,102,1.687159611
12.65,812.5,19.9,0.245169752,1.868152232,0,0.441992077,5.94,9840,447104,4971381,0,0.31754859,Castello di Annone,Piemonte,2317.851635,81,1.463669765
12.625,847.75,19.275,0.25486008,1.922880064,0,0.240860215,3.63,10055,453735,4961481,0,0.234222348,Castelnuovo Belbo,Piemonte,954.9868464,99,1.632579618
12.6,784,19.55,0.393107064,2.859530762,0.06,0.586649551,3.13,8652,443569,4959526,0,0.124294543,Castelnuovo Calcea,Piemonte,820.3945642,99,1.070211811
12.3,769,20.7,0.429518474,2.607722547,0.212031558,0.149059334,7.17,9035,430182,4984732,0,0.088079836,Montechiaro d'Asti,Piemonte,1014.077328,139,1.18088061
12.6,763.5,19.75,0.196879194,2.772206672,0.038436899,0.310460653,2.8,9440,439335,4962575,0,0.101937844,Montegrosso d'Asti,Piemonte,1541.915658,137,0.985801516
12.43333333,881.6666667,18.53333333,0.381594306,3.265944678,0.430879713,0.074593411,3.83,11381,457503,4947648,0,0.148945691,Acqui Terme,Piemonte,3329.67469,603,1.889684908
12.2,768,21,0,2.295728635,0.016818182,0.290980908,4.11,9471,419458,4987469,0,0.288899791,Castelnuovo Don Bosco,Piemonte,2160.680259,141,1.571930614
12.03333333,849,18.8,0,2.609553761,0.042553191,0.416666667,3.5,8826,453481,4952051,0,0.159739129,Castel Rocchero,Piemonte,562.7312375,68,0.79145979
12.2,816,20.2,0,1.681363277,0.044025157,0.175103734,8.22,11265,447163,4980295,0,0.160843852,Montemagno,Piemonte,1609.755226,76,1.395134464
11.85,804.5,20.7,0,2.896894899,0.046554935,0.695652174,4.66,9161,423825,4996621,0,0.485819473,Moransengo,Piemonte,540.5290403,42,0.842716518
12.7,1003,19.2,0.381452949,3.457681861,0.41749503,0.532091097,8.69,11978,488831,4966666,0,0.02962831,Carbonara Scrivia,Piemonte,505.2581333,202,1.443038194
12.7,878,19.3,0.243087478,1.408520407,0.012232416,0.108626198,10.36,11161,459289,4963351,0,0.063324889,Carentino,Piemonte,978.9207006,32,0.958963826
12.5,1001,18.3,0,2.870126239,0.008421053,0.369116869,3.55,9605,476908,4948357,0,0.364284181,Castelletto d'Orba,Piemonte,1397.701429,139,1.653065257
12.7,850,19.9,0.22063076,2.185558123,0.119142176,0.054697286,10.16,11084,454890,4972923,0,0.058939465,Felizzano,Piemonte,2501.380927,96,0.877331297
9.9,1087,17.5,0,1.255127752,0.094637224,0.597560976,7.01,11340,491571,4936740,0.53,0.00132833,Fraconalto,Piemonte,1761.614028,21,0.665593485
12,1033,19,0,2.36314612,0.562560621,0.454342984,7.72,11868,491658,4961511,0,0.280245724,Carezzano,Piemonte,1048.327943,42,1.336913148
12.1,957,18.4,0,3.125861227,0.008823529,0.455640745,4.87,9005,469550,4948793,0,0.092290508,Carpeneto,Piemonte,1333.944465,68,1.143907897
12.5,1006,19.6,0,3.483536331,1,0.012437811,8.84,11120,496058,4972607,0,0.02686483,Castellar Guidobono,Piemonte,248.2827051,164,1.052346789
11.9,811,20.4,0.111932387,3.349024572,0.014455782,0.689361702,7.78,8230,439818,4991597,0.17,0.154708907,Castelletto Merli,Piemonte,1159.07642,42,0.881619163
12.6,1000,18.5,0,2.021549633,0.06185567,0.039215686,8.78,11149,479299,4952615,0,0.12266013,Francavilla Bisio,Piemonte,775.1506995,60,1.468703272
12.5,906,19.9,0,4.118466947,0.002120891,0.347338936,11.77,13004,464835,4979950,0,0.024338039,Castelletto Monferrato,Piemonte,957.7578747,160,0.876463394
12.83333333,895.3333333,19.23333333,0.163741141,2.056913598,0.190114068,0.23923445,9.37,9857,462050,4962986,0,0.045458845,Frascaro,Piemonte,528.6127616,87,0.970155108
11.3,1036,17.7,0,2.546758876,0.020618557,0.292134831,3.56,9717,477685,4941455,0.18,0.180540459,Lerma,Piemonte,1453.58483,56,1.650553352
11.525,1065,18.05,0,1.600368083,0.027624309,0.101075269,3.15,9752,487069,4944753,0.6,0.046582505,Carrosio,Piemonte,692.3249857,65,1.296682832
12.8,924,18.7,0.12742793,1.976569224,0.075987842,0.111111111,5.96,9821,465086,4954383,0,0.082550894,Castelnuovo Bormida,Piemonte,1311.065071,51,1.445292124
12.1,886.5,18.175,0,3.027521599,0.000958773,0.812903226,4.09,7795,456916,4942221,0.36,0.095801505,Cavatore,Piemonte,1044.659585,28,0.773097518
12.2,860.6666667,20.21666667,0,3.269309492,0.052816901,0.225978648,6.63,11609,452368,4987266,0,0.029178033,Frassinello Monferrato,Piemonte,843.0964659,64,1.136967412
12.4,888,20.1,0,3.04931211,0.026218951,0.229183842,9.11,10037,459886,4983672,0,0.070689663,Lu,Piemonte,2187.588985,56,0.929450598
12.98,940.6,19.16,0,1.292458281,0.341005968,0.352530541,7.93,10179,470905,4963501,0,0.036354668,Casal Cermelli,Piemonte,1216.346813,103,1.009276125
12,1026,18,0,2.268309586,0.163800164,0.620689655,4.03,9061,479447,4939940,0.75,0.016510691,Casaleggio Boiro,Piemonte,1201.036026,31,1.456137291
12.2,864,20.3,0,3.110011425,0.023090586,0.406679764,5.53,13080,451541,4990395,0,0.10265831,Cella Monte,Piemonte,555.2446662,96,0.646855166
12.85,970,18.9,0,3.347299901,0.028818444,0.110951009,9.31,10229,475587,4958887,0,0.02590285,Fresonara,Piemonte,693.355179,101,0.916738806
10.65,1067,18.7,0,2.525114286,0.007246377,0.411160059,7.15,9630,499797,4958542,0.6,0.01072575,Garbagna,Piemonte,2071.649059,35,0.911788732
11.8,1047,18.8,0,2.150354698,0.012820513,0.322834646,4.99,11167,490992,4957918,0.25,0.322072141,Gavazzana,Piemonte,327.9704827,41,0.704859329
12.3,845,20.5,0.150909865,2.654377828,0.064299424,0.30162413,11.02,10291,446711,4993120,0,0.084259818,Cereseto,Piemonte,1044.26871,45,0.987773757
12.06666667,1028,19.16666667,0,3.502425747,0.092050209,0.348082596,7.54,10509,494494,4965011,0,0,Cerreto Grue,Piemonte,474.6954872,72,0.000762489
12.95,950.5,19.25,0.302491812,1.859599648,0.020535387,0.13200431,16.48,11306,474132,4966585,0,0.001045921,Frugarolo,Piemonte,2705.74503,70,0.590743557
12.59,763.3,20.29,0.316279089,2.443004976,0.043801871,0.114961558,5.29,12214,436406,4973632,0.04,0.206205353,Asti,Piemonte,15131.13367,484,1.851018866
10.35,1050.333333,17.5,0,1.100044659,0.029841838,0.209855565,17.14,10140,482866,4935767,0.58,0.026059962,Bosio,Piemonte,6761.330916,18,1.655978209
11.9,819,20.5,0,3.022160673,0.117027501,0.280175109,7.36,10096,437848,4995768,0,0.269987515,Cerrina Monferrato,Piemonte,1730.083901,94,1.244448336
12.45,864,19.95,0,2.654692318,0.001959248,0.247771836,11.75,10098,454540,4978536,0.04,0.129744295,Fubine,Piemonte,2553.326599,66,1.526447794
11.1,1045.5,19.05,0,2.594862281,0.000574053,0.446,5.41,9724,503516,4961878,0.44,0.009453176,Brignano-Frascata,Piemonte,1752.850813,28,1.47425617
12.425,891.5,20.375,0.321280111,2.667288395,0.074142725,0.07453751,17.24,12661,457663,4997133,0,0.028642949,Casale Monferrato,Piemonte,8620.97204,409,1.806254703
12.3,878,20.5,0,2.103207457,0.01450677,0.376777251,16.58,12133,451511,5000045,0,0.114619134,Coniolo,Piemonte,1030.022617,43,1.73932229
12.05,829,20.65,0,2.915222509,0.022459293,0.279586974,7.4,9658,437603,5000198,0,0.207756467,Gabiano,Piemonte,1776.836978,70,1.210298682
11.9,1018,19.6,0,3.391256647,0.025443331,0.290763968,10.98,10943,498421,4973818,0,0.031416999,Casalnoceto,Piemonte,1298.66001,70,0.856347657
